"Product ID";Image;Nom;Référence;Catégorie;"Montant HT";"Montant TTC";Quantité;État;Position
49;https://www.nety.tn//-promo-50-mbps.jpg;"Promo 50 Mbps";Net-VDSL-50-Sep-2023;"Net's Go Promo";76.168224;81.5;0;1
48;https://www.nety.tn//net-s-go-promo-30.jpg;"Promo 30 Mbps";Net-VDSL-30-Sep-2023;"Net's Go Promo";62.149533;66.5;0;1
47;https://www.nety.tn//net-s-go-promo-20.jpg;"Promo 20 Mbps";Net-VDSL-20-Sep-2023;"Net's Go Promo";48.130841;51.5;0;1
50;https://www.nety.tn//-promo-100-mbps.jpg;"Promo 100 Mbps";Net-VDSL-100-Sep-2023;"Net's Go Promo";108.878505;116.5;0;1
46;https://www.nety.tn//net-s-go-promo-10.jpg;"Promo 10 Mbps";Net-ADSL-10-Sep-2023;"Net's Go Promo";38.785047;41.5;0;1
